text,category,sentiment,rawsentenceIdx
아직도 내가 도착한 줄 그들이 어떻게 알았는지 모릅니다,체크,0,1281
게 다가 체크인 시간보다 이른 시간에 도착했지만 내 방은 이미 세팅이 되어 있었습니다,체크,1,1281
중심부에서 다소 떨어져 있고 하루 종일 정체가 극심한 곳에 있기 때문에 어딘가에 가려고 할 때 다른 호텔에서 출발할 때보다 시간이 더 많이 걸립니다,체크,0,1282
로비 같은 공공 장소와 객실도 인상적이었 으며 서비스 또한 훌륭했습니다,체크,1,1282
제 아내와 저는 10번 아들 첫날 밤에는 함께 사용자 었지만 침대가 너무 작은 여분의 침대를 주문했다,체크,0,1284
로비에서 이 사람들이 사람들을 항상 주는 것,체크,0,1284
방은 완벽한 크기와 잘 분산 모든 것이 자동 일요일 이 면 아침 식사는 호텔에서 멋진 여행을 할 수 있는 많은 지역 주민 인식 및 한국인과 가 긴 대괄호 전반적으로 탁월한 선택,체크,1,1285
다섯 개의 스타 호텔 가격 태그가 있어서 좀 실망스럽게 었다,체크,0,1289
주차 공간이 지 비싼 음식은 평범한 경험 사용되는 수영장도 좋지만 별도 직원들은 정 중하고 친절하고 합니다,체크,1,1289
그냥 주관적인 관찰 직원들이 있는 것처럼 보이지만 억제 성가심 호텔 주변의 정보를 즐길 수 있었지만 그는 도로 작업 대부분 하룻밤에 우리는 긴급 했습니다,체크,0,1289
아니면 그에 맞게 해당 정보를 생략합니다,체크,0,1289
마지막으로 중요 왼쪽에 두가지 객실 호텔이 제공하는 충분히 좋은 보낼 로컬 주소 배송에 지불해야 한다,체크,0,1289
저는 똑같은 실수를 할 때는 호텔 브뤼셀 파리의 호텔로 보내주시기 나 자유 할 수 있습니다,체크,0,1289
나는 이 호텔을 추천하지 않으면 일회용 저소득층 일부 신라 같은 평범한 경험,체크,0,1289
가 본 결혼식 전체 화려한 결혼식 이 혼합 된 서양 한국식 팝 항상 멋진 서울 신라 호텔의 방에서 머물 현대적이고 깨끗하고 친절하고 손질 사용자 아침 식사는 5 성 호텔 신라 를 제외한 다른 어떤 설정 아침 식사 일요일 브런치 는 꼭 미리 예 약 방법 우브드에 일요일 브런치가 유명한 스파는 정말 좋은 장식 된 매우 넓지 그 옆에 있는 이 호텔은 편리한 면세점 쇼핑도 할 수 있는 사람들이 자유롭게 강력 추천하는 서울 신라 호텔,체크,1,1290
세금이 32가지 등을 함께,체크,0,1292
객실은 깨끗한 호텔 조용하고 친절하게 서비스를 하는 것이 별 의 경우는 시간이 숨막힐 듯한 이그제큐티브 층 전망 은 남산타워 에 머물러서 클럽 엄격한 액 세스 분실 및 키를 한 번 수상 했지만 데스크 직원 우리는 한 주 동안 매일 가서 칵테일 가 방으로 가려면 주지 않고 와인 한 잔을 수 또는 다른 것들은 심지어 과자 를 즐길 수 있는 2층 방에서 내려다,체크,0,1293
이 말을 잼이 인상적인 우리는 그곳에 있지 않은 많은 사람들이 하는 전체 식사 조금 불편한 사실 로 자리를 하기 전에 모든 식사가 9 찾을 수 없습니다,체크,0,1293
그럼에도 불구하고 이 같은 곳을 그냥 확인하도록 큰 이벤트가 일어나고 예약 데스크 그 차는 호텔 앞에 손님을 우선 으로 관심이 불가능합 니다,체크,0,1293
신라호텔은 야외 수영장은 두 번 생각할 사용 정보 일단 비쌉니다,체크,0,1294
사용 요금을 내야 하고 즐길 수 있는 거의 숨을 흡입 해서 가격이 라,체크,1,1294
둘째 현재 시스템에 의 해 할당된 일광욕 이라고 하면 손목 밴드를 하는 기간을 몸이 해당 카드 및 모니터링할 수 있습니다,체크,0,1294
모니터링할 다음 인명 구조대 또는 오히려 재미 경찰 그 많고 많은 모든 구멍을 낼 수 있는 기적 소리 를 신속하게 사용할 수 있어,체크,0,1294
중지하고 튕기 하는 것 같았고 점프 물 받았던 비치 공 10분 휴식 등도 모두 주 기적으로 때의 손님들이 모두 떠나 가 다 풀 찬 많았어요,체크,1,1294
아주 특별한 전체적으로 아름다운 공간에 있지만 특별한 서울에 가서 함께 할 당신의 눈 그리고 지갑 활짝 열려,체크,1,1294
뷔페식 아침 식사 하지만 비싼 뭔가 좀 신고 전에 없이 8 시 30 지하철 역은 걸어서 아주 쉽고 안전하게 사용할 수 있고 멋진 호텔 멋진 숙박 가지 않을 수 야외 수영장은 열 사람들 호텔에서 숙박하고 입 장료 지불,체크,1,1295
저는 이 호텔에 대한 모든 정보를 평가 건축 스타일의 객실과 라운지 우아하고 따뜻한 환영 합니다,체크,1,1297
유일한 불만은 일부 비용 혼자 여행하는 이 해 보았는데 리츠칼튼 호텔이라 것은 지금 가장 비싼 음식과 편의 시설 나는 5성급 호텔이 아니면 돈을 내고 수영 이 저에게 필요 사용할 수 있습니다,체크,0,1298
전망은 환상적인 서울 을 떠나 위험 않을 때 수도 있습니다,체크,1,1299
실내 장식 설정 분위기 제가 도착 했을 때 입구에서 아무것도 볼 수 있고 멋진 곳 였다,체크,1,1303
나는 웨이터에게 몇 가지 도움을 주고 있는 사진 그들은 더 이상 데 도움이 라우팅되는 모든 생각이 나를 그 바쁜 아침 불구하고 적어도 2 장 첫 번째 아침 식사는 1층 식당도 깨끗하고 편안하고 넓고 조명도 좋은 전망을 서울 타워 웨이터들은 아주 효율적이고 신속한 용량 할당에 앉을 수 있는 게 등을 테이블에서 제거 투숙객 요청합니다,체크,0,1303
높은 최종 기술 좋은 분위기 불평할 것 이그제큐티브 라운지 이 강조 표시합니다,체크,0,1305
헬스장과 혈압 체크 받을 수도 있는 자리에 무료로 스파 게를 랭 스파 가 하드웨어는 동시에 놀라운 그러나 내 마사지를 하지 않았어요,체크,1,1305
서비스는 최고 수준 이 사용하면 첫 번째 두 번째 발을 축하 해줄 때까지 다시 떠나 주었습니다,체크,1,1306
이때 발생하는 서울 신라 상당 기간 신라의 한 가지 알 수 있는 가장 최신 건물의 외관 디자인 때문에 신중 호텔에 도착했을 때 의 감동은 없는 것이지만 나는 우아한 매력이 있는 듯 서비스는 빠르고 친절한 그리고 직원들은 항상 우리의 문제 해결에 도움이 된다,체크,1,1308
나는 다시 지도 파이 에게 칭찬 들어,체크,1,1308
서비스는 최고 노치 안내 팀은 모든 식당에 도착했을 때 우리가 미리 예약을 해야 볼 수 있는 출력할 준비해 나는 마음이 나 베개는 너무 부드럽게 기 때문에 베개를 고를 수 있어서 저는 더 나은 제 목 을 텐 베개 날씨가 건조 하기 때문에 요청한 가습기 하는 니 가 도착했을 때 입니다,체크,0,1309
이 방은 우아하게 꾸며져 있어서 아주 아늑한 느낌을 괜찮은 크기의 화장실 신라 는 언덕 위에 있기 때문에 좀 걸어서 상점이나 식당들이 지원하지만 이 곳을 사랑하는 이유를 정확하게 정신 없을 얻을 수 있다,체크,1,1309
이 모든 것을 우리가 사용 할 수 있다,체크,1,1309
들도 서울에 있어서 큰 문제는 아니었습니다,체크,0,1309
5성급 호텔인 변경 다른,체크,0,1310
아니 그는 시 내 중심에 있는 때 1 8 는 사실 포기하지 않았다 하는 시간도 있어서 운전사를 고용 했습니다,체크,0,1312
매우 쉽게 택시를 얻을 수 도 서울에서 그다지 비싸지 않은 가격 체크 아웃한 합니다,체크,1,1312
우리가 한 것을 할 수 있는 마지막 날에 해당하는 시간에 많은 것을 궁금해 저장한 자신을 다른 도시에 있는 한 백화점이 있는 첫 번째 꼭 꼭 다음에 서울 신라 에서 얻을 수 있습니다,체크,1,1312
피트니스 센터와 사우나도 좋았고 그렇게 붐비지 않았습니다,체크,1,1313
하지만 당신의 정오,체크,0,1316
호텔 신라 가 완벽하게 나는 가볍게 해당 단어를 사용하지 마십시오,체크,0,1317
호텔은 한국의 전통 접대 기술의 완벽한 조화 나는 이 호텔의 직원들은 이미 필요 없기 때문에 할 수 있는 가능성이 있다고 생각 다,체크,1,1317
서울에 있는 국제 관광 도시 메가 정교한 타 그리고 월드 클래스 호텔이 기업이 환대 및 서비스 수준이 아주 인상적 입니다,체크,1,1318
디럭스 룸에서 묵었는데 비즈니스 8 2017년 1월 11일 방은 우수한 품질과 높은 55 인치의 평면 는 가구 들 많은 생각을 할 수 있는 특정 방법에 대한 편리한 비즈니스 여행자와 케이블 및 방 조명도 모두 제공 되었습니다,체크,1,1321
세면 도구 면도 기 빗 등 도 하나의 5성급 호텔들 중에서 가장 먼저 저는 내 생각에 두 가지 사항 1 에서 최대 40 여 닫힌 볼륨이 100 가,체크,0,1321
내가 생각하는 좋지 않았고 방음 객실 2 일부 얼룩 말을 끌면 소파와 소파가 있는 방의 위생 상태 정보 조식 뷔페가 있는 레스토랑 59000원 파크뷰 방이 제공 되지 않았습니다,체크,0,1321
호텔 안내원은 아주 환자 읽기 지침에 따라 내 이메일 최신도 나는 매우 중요한 정보에 대한 전자 메일 에 적혀 있는 한국인이 내가 해결 및 도움말 미스터리 위 치 호텔 신라 하는 군 중 에서 떨어져 있어서 비교적 작은 언덕 위에 단독 평화로운 그러나 또한 음식 이 호텔에 쇼핑 제한됩니다,체크,0,1321
택시 요금 1 5 시간에 걸릴 수 있다,체크,0,1322
게를 랭 스파 에 가 좀 실망 저는 스파 애호가 돈은 달러 치료 죄송하지만 스 제품이지만 더 좋은 곳 무료 발 몸 발 이지만 좋았습니다,체크,0,1322
게 다가 샤워 캡 과 함께 제공된 머리 2 끈 이렇게 하는 것을 포기해 호텔 우리 방의 경치는 살인자 1802 이는 구석의 객실과 멋진 전망이 남산 타워 지금과 서울 타워 이와 같은 경우도 베개 메뉴를 베개나 같은 침목 바디 쪽 마지막 날 서비스 직원들이 있었고 조슈아 킴 제 생각에 우리 함께 해 차가운 대기 에 공항 리무진 버스 최고의 서비스를 대해 또한 합니다,체크,0,1324
직원들은 친절하지만 라고 말하고 싶은 것은 아침 식사는 절대적으로 강요하는 가격 을 받을 수 있 지만 잘못된 순서 이었기 때문에 다시 전송하지 않아도 이고 나중에 체크 아웃을 할 수 있지만 정말 아무 말도 하지 않은 경우 또는 사과 입니다,체크,0,1325
처음으로 호텔 투숙객이 아주 인상적이었습니다,체크,1,1326
웨스틴 조선 호텔의 몇 개의 노치 소요 시 간 동안 제가 같은 여 정 및 문화 시설을 일반 직원의 태도 3 년 전에 상대적으로 신선한 현대적인 객실 리노베이션 공사 중 이 있습니다,체크,0,1326
또한 큰 근거와 좋은 경치 때문에 방이 어 위치 그냥 경험이 풍부한 아마 결코 말 할 것도 없이 대부분의 해설자 헤어 살롱 은 그렇지 않으면 같은 조직에 멋지게 실행 복잡한 같았습니다,체크,1,1326
저는 주로 관리 운영 을 위해 독립적인 로컬 부자 고객을 이전 세 대 평범하고 교외로 미용실 같은 분실한 직원의 태도와 시설 지 레벨이 잘 운영되는 현대적인 호텔에서 기대하는 미용실 특히 서울 긍정적 저는 합리적인 행복한 시간을 내 머리 결론적으로 누군가가 한국 최고의 호텔 서비스는 경험한 주저 않고 다만 책 위에서 언급한 호텔을 추천합니다,체크,1,1326
간에 가서 12월 26일 2017년 1월 2일 도착했을 때 가 가장 먼저 한 잠을 잘 수 있는 좋은 호텔이었습니다,체크,1,1327
저희는 싱가폴에서 야간 비행 이 침대는 내가 가 본 중 가장 편안한 잠을 잤다,체크,1,1327
하지만 마지막 2 차 떠나는 전 날 저희는 정말 좋은 곳으로 추천할 수 있는 좋은 안내 직원들도 아주 좋은 지도를 제공 했다,체크,0,1327
그리고 마지막 날 그는 우리에게 우리의 짐도 구입처에 동대문에서 먹을 수 있는 현대 백화점 제가 너무 나쁜 이름이 기억할 수 없지 만 당신이 희망을 읽고 생각하는 사람이 압니다,체크,0,1327
복잡하고 정말 고 맙습니다,체크,0,1327
방은 좀 스턴 난 않았지만 한 스위트 룸 기본적으로 한 것은 그것도 바로,체크,0,1328
제 남편과 저는 연습장 이용 스크린에 있는 끝내주는 피트니스 센터 및 중복되어,체크,0,1329
호텔은 언덕에 있으며 많은 정원 체크인 및 체크 아웃 원활하고 빠른 이 호텔은 기쁨 입니다,체크,1,1330
좋은 수영장 및 스파 서비스와 함께 사우나 시설 훌륭한 음식 체크 인 및 체크 아웃 및 체크 인 효율적인,체크,1,1331
수영장이 있는 큰 건 아니지만 나쁘지는 않나,체크,0,1332
우리는 높은 방을 요구했고 꼭대기 층에 있었는데 조용 했습니다,체크,1,1333
따뜻한 환영 이 호텔에 없는 우리가 함께 하는 엘리베이터의 지침으로 찾기는 쉽고 어떻게 우리 방 우리는 방에 담배 냄새가 압도 했습니다,체크,0,1334
우리가 불만을 제기한 비흡연자를 옮길 수 있었다,체크,0,1334
매일 우리는 우리의 방을 요청했습니다,체크,0,1334
일반적으로 너무 비싸지만 고객 서비스는 부족하지 시끄럽게 인다의 에 하루에 400 을 무시하는 좀 더 생각할 수 점 우리가 묵었던 방은 멋진 큰 창문과 아름다운 풍경이 커다란 공원과 서울 타워 우리가 묵었던 다른 호텔들 보다 더 많은 2 서울 우호적이고 친절했어요,체크,1,1334
