0,1,2
953,5,주차장과 거리가 좀 있어 아이나 부모님 모시고 가실 때는 발렛을 추천합니다
954,5,호캉스로 너무나 유명한 호텔이어서 방문하는 것만으로 즐거운 여행이 됐습니다
954,5,도심 한 가운데 방문하는데도 여행하는 느낌이 있어 좋았습니다
955,5,결혼한 곳에서 10주년을 맞이하여 방문했던 콘티넨탈 레스토랑에서의 경험은 훌륭했습니다
955,0,풍미가득한 음식 및 와인 뿐만 아니라 직원 분들의 서비스도 훌륭했습니다
955,0,특히 윤용환 매니저님의 메뉴와 어울리는 훌륭한 와인 추천 및 저희 결혼기념일을 축하해 주시는 멋진 디저트 제공 등 흠잡을 것이 없는 완벽한 경험이었습니다
955,5,머지 않은 미래에 또 방문 할 예정입니다
956,0,안다즈 호텔이 가까운 압구정역에 생겨 아이들과 식사차 방문 지하 1층 치즈하우스 대기가 길어 처음엔 태국 음식점에서 식사 재차 방문하여 드디어 오늘 치즈하우스에서 식사를 했습니다
956,1,테이스팅룸 와 멩팅샵을 워낙 좋아해서 기대하고 갔어요
956,0,역시나 감바스 진한 치즈맛 일품이었구요
956,1,전복 리조 또도 아주 훌륭했습니다
956,0,대신 스파게티는 실험적 음식 늘 신선하지만 좀 느끼했 어요
956,0,그것만 미스 피자 포장하도 싶었으나 포장 불가라 말 듣고 옆 테이블 두 사람이 두개시켜 먹었는데 치즈케잌 서비스 그러나 세 개나 시켜 먹은 저희는 안주시더라구요
956,9,테이블이 가까워 다 들은 상태인데 이런 ㅠ 차별 인가요
956,2,뭔가 기분이 주차 지하 4층에 했는데 5층만 해당된다 하여 그 부분은 잘 처리해 주셨는데 음식과 서비스 그냥 단골인 멜팅샵으로 갈래요
956,0,안 다즈 1층 블루 보틀 커피 마무리하고 갑니다
957,0,해마다 가는 장충동 신라호텔 서울 최고의 이그제큐티브 라운지이기는 하나 음식도 그렇고 직원 서비스도 편차가 심하고 점점 퀄러티가 떨어지는 듯 하다
958,14,확실히 번잡한 곳을 벗어나서 그런지 분위기도 조용하고 직원들의 태도도 다른 특급호텔들에 비해 더 차문하고 좋은 느낌입니다
958,1,최신 시설은 아니지만 여러모로 중장년층에게 선호 될 수 밖에 없는 호텔입니다
958,15,수영장에 나이 제한을 두는 것도 만족스럽읍니다
959,5,9월 예약을 개인 사정으로 10월로 미루고 오게 된 반얀트리 호텔 동 1401호에 투숙하게 되었습니다
959,9,구글에 검색하면 6성이라고 나오는데 실내 들어오고 나서는 경악을 금치 못했습니다
959,8,방음이 전혀 안 되서 문을 보니 문틈이 맞지 않아서 문틀이 다 벗겨지고 시트지로 대충 천장도 습기 때문에 대충 뭐든지 대충이네요
960,12,서울 놀러 가는데 하루 호캉스는 어딜할지 고민하다 신라로 선택했는데 잘 한 선택인 것 같아 요 체크인 룸 컨디션 수영장 라운지 모두 완벽했습니다 가격이 단점이지만 잘 지 내다 왔어요
961,5,추석 연휴 서울에 가면서 신라호텔 2박 숙박했습니다
961,2,정확히 말하면 연휴 전날 체크인 해서 추석 당일 체크아웃 했구요
961,2,9 11 13 그런데 요청 사항이 하나도 제대로 이루어지지 않았습니다
961,6,유아 둘 동반이라 아기 침대와 침대가 드 요청했는데 아예 안돼 있었구요
961,2,유선 상도 아닌 이메일로 요청을 해서 기록도 있는데 말이죠
961,2,이 미 만실이고 수량이 마감돼서 첫날은 그냥 지 내 고 둘째 날 가능하다고 하더라구요
961,0,그리고 라운지 포함
961,15,객실이었지만 유아 때문에 이용 못할 거라 둘째 날은 조식을 추가했어요
961,2,그것도 전날 밤에 말이죠
961,2,근데 조식 먹으러 내려가보니 줄이 로비까지 서 있었고 20분 정도 기다리니 조금 앞까지 가기는 했지만 직원분이 원하면 객실에서 받게 조치해 주신다고 해서 그러겠다고 신청했어요
961,2,올라가서 조금 있으니 전화 가 와서 주문 받는데 어떤 게 제공되는지도 말씀 안 해주시고 뭘 원하냐고 하시더라구요
961,2,그리고 30분 안에 온다더니 거의 한 시간은 기다린 거 같아요
961,0,애들은 왜 아침 먹으로 간다고 가서 그냥 올라왔는지도 이 해 못하고 배고프다고 하는 중이었구요
961,2,사실 애들 먹이려고 조식 추가한 건데 추가할 때는 취소도 안 된다고 하셔서 줄 서 있었거든요
961,2,취소라도 됐으면 그냥 룸 올라가서 룸 서비스 시켰을 거에요
961,2,그리고 이미 조식 패키지에 포함되거나 한 수요는 어느 정도 파악해서 전날 추가할 때 인원이 많다던지 얘기를 해주셨으면 애초에 추가를 안했겠죠
961,15,비오는데도 애들 수영하고 싶어 해서 수영장 입장 가능 여부 문의해보니 또 어반 아일랜드 포함
961,0,패키지가 아니라 거의 어려울 거라는 식으로만 말해주시더라구요
961,2,그래서 못하게 될까봐 카바나 예약을 했어요
961,15,그런데 막상 수영장 가 보니 아주 이른 시간 아니고 오후 1시쯤 이용 투숙객보다 직원이 더 많은 거 있죠
961,2,물론 정확하게 예상 못하긴 하겠지만 그렇게까지 부정적으로 얘길 안했으면 카바나까진 예약 안 했을 거 같네요
961,5,아무튼 여러모로 아쉬움이 많은 투숙이었어요
961,12,제주 신라는 자주 가는데 룸 컨디션은 오래돼서 훨씬 안 좋지만 서비스나 이런 건 항상 만족했거든요
961,2,숙박이랑 상관 없이 이번에는 파크뷰 디너도 예약하고 갔는데 유아 동반 메모도 하나도 안 돼 있고 여러모로 사소한 요청이지만 안 된다는 말만 듣고 왔네요
961,1,성수기라지만 거의 우리나라 최고 호텔이라고 자부하는 곳에서 너무 실망스러웠어요
962,5,로 숙박하였습니다
962,1,1 서비스 역시 국내 최정상급 호텔에 걸맞은 서비스였네요
962,1,기 승전 친절 이곳의 손님이라면 모두가 왕 2 가격 네임드 호텔이라 가격이 안 착한 건 쩝 3 부대시설 최신식 인테리어로 실내 수영장 사우나 피트니스 모두 다 완벽 그 자체 그냥 숙박 말고 부대시설만 따로 티켓 끊어서 올 수도 있을 정도 4 음식 대한민국 3대 호텔 신라인데 스텐 다드 즉 국내 정상 호텔의 표준의 맛임 신라에 없으면 다른 곳도 없고 신라가 맛 없으면 다른 곳도 당연히 맛 없음
962,12,총평 역시 신라는 신라였다 만 점주고 싶지만 혹시라도 좀 더 싸지길 바라는 마음에 별 하나 깎을까 하다가 않깎 음ㅎ 가격아 한 오만원만 내려가면 아니되겠니 ㅋㅋ
963,1,서울에 있는 많은 호텔 중에 아마 가장 5성급 국제 수준에 근접한 호텔이 아닌가 싶다
963,1,조용하고 깔금하고 더욱이 븨 페가 맛있는 호텔이다
963,9,단지 이어폰 낀 직원들이 너무 많고 감시를 하는 것 같아 자유롭고 편한하게 식사를 하거나 앉아 있기에 자유를 제한 받는 느낌이 들었다
963,14,프론트 직원들도 사무적이 아닌 진심으로 손님을 대하는 여유롭고 웰컴하는 친 절함이 부족했다
963,1,세계 많은 호텔을 다닐 때 언제나 따뜻한 환영과 그들의 여유와 친절 때문에 여행이 즐거 웠던 기 억이 있는데 그래서 다시 가 고 싶은 곳으로 만드는 그런 호텡리 되려면 더 많이 부드러워지고 친절해야 한다고 생각한다
964,5,지난달인 8월 서울신라호텔에 투숙을 했던 사람입니다
964,15,신라호텔 이용 중 너무나도 좋은 기 억으로 남은 부분이 있어 리뷰를 남기게 되었습니다
964,2,포함이 되어 있는 상품으로 예약을 했었는데 에서 체크인을 할 때 체크인을 해주신 직원분의 서비스가 너무 좋아 또 방문 하고 싶은 마음이 들어 남기게 되었습니다
964,1,업무차 많은 호텔들은 다녀 봤고 국내 해외체인 호텔 국내 다른 대기업이 하는 호텔 등 많이 숙박을 해보았지만 신라호텔이 단연 최고라고 느꼈고 왜 사람들이 신라에 가서 서비스를 받는지 알게 해주신 님에게 감사합니다
964,1,여자친구랑 기념일이라 체크인 시 이것저것 물어보았는데 전혀 과 한 친절이 아닌 세련된 서비스를 받는 느낌을 주었고 호텔 레스토랑 예약부터 주변 체크아웃 후 관광지 까지 여 쭈어 보았는데 단순히 블로그에서 나오는 곳이 아닌 정말 본인이 괜찮았던 곳을 추천해주시는 모습을 보며 이래서 신라호텔 신라호텔 이라는 생각이 들었습니다
964,1,신라호텔 님의 세련된 서비스를 받으러 또 투숙을 하고 싶네요
964,2,체크인 시작부터 기분이 좋았고 체크아웃 후 현관에서 짐을 택시에 싫어주신 후 택시 탈 때 머리 다치지 말라고 손으로 잡아주신 도어맨 에게 너무 감사하다고 전하고 싶습니다
964,1,호텔에 높으신 분이 계시다면 두분을 꼭 크게 칭찬해 주십시오 조만간 또 숙박하러 오도록 하겠습니다
964,5,신라에서 신나는 하루였습니다
965,15,프로모션으로 예약하려고 했더니 야외 수영장이 포함된 프로모션이 많았었는데 야외 수영장을 이용하기 싫어하는 사람과 동행하게 되어 를 이용하게 되었습니다
965,2,체크인 전에 일찍 도착하여 더 라이브러리 에서 망고 빙수를 먹었는데
965,0,비싸지만 먹어볼 만한 빙수라고 생각했습니다
965,15,남산뷰를 선택했는데 방은 깨끗하고 창 밖으로 남산과 야외 수영장이 시원하게 보여 좋았습니다
965,13,저녁에는 일몰도 이 쁘게 볼 수 있었습 니다 가까운 거리에 이태원 디 뮤지엄이 있어 문화생활을 하기에도 좋은 위치라고 생각이 들었습니다
965,0,조식은 맛있어 보이는 다양한 메뉴로 구성되어 있어 먹고 싶은 음식만 먹어보아도 배부를 정도였습니다
965,12,더 비싼 호텔도 많은데 이 정도면 합리적인 가격에 이용 한 것 같아 좋습니다
965,15,다음에는 야외 수영장도 이용해 볼 수 있었으 면 좋겠네요
966,7,외관은 클래식 하지만 내부는 매우 깔끔합니다
966,14,객실 컨디션도 좋고 직원들 서비스 응대도 매우 빠르고 만족합니다
966,15,어 반 아일랜드 수영장은 가족 단위 손님들이 많아 다소 분주하지만 그래도 자리는 넉넉하고 깔끔합니다
966,1,파크뷰 조식은 여 타 호텔에 비해 상급입니다
967,5,투숙하기 너무 좋은 호텔이에요
967,7,룸 컨디션도 좋고 객실 어메니티도 훌륭하네요
967,5,아이들이랑 같이 오게 되어 행복한 추억 많이 만들고 갑니다
967,14,친절했던 직원 분들 한 분 한 분 인사 못 드려서 아쉽네요
968,1,말 그대로 서울 신라호텔 하지만 내가 언제 이런 호텔을 가나 하다 한국 출장을 가게 되 갔지만 역시 그냥 말 그대로 신라호텔 다 좋다
969,13,3호선 동대입구역에서 힘겹게 언덕을 올라가야 합니다
969,1,땀 흘리고 오를 만 한 가치 있는 호텔이 있기 때문인데요
969,0,오늘은 삼성 세미나 때문에 찾았는데 정말 깔끔한 한식 도시락을 먹었습니다
969,9,이 좋은 음식을 무대 변경 공사 먼지와 먹게 되어 좀 아쉬웠습니다
969,12,그러나 맛은 정말 훌륭했습니다
969,0,대량의 음식을 따뜻하게 먹지 못해 아쉬웠으나 그래도 좋았습니다
969,13,영 빈관의 한옥은 햇볕을 즐기며 산책하기 좋았습니다
970,5,신라호텔 23층이라 경치가 압도적입니다 가족 행사 예약했는데 룸을 내주셔서 편안히 이용했습니다
970,0,음식들은 하나 하나 맛있었습니다
970,5,첫 번째 애피타이저의 돌 문어는 예전 스페인 그라나다의 와 달리 너무 부드러웠습니다
970,16,4시간 저온 가열했다고 합니다
970,0,디저트도 하나 하나 너무 맛있었는데 아쉬운 점이 브라우니는 너무 달아 아이들은 잘 먹었는데 전 남겼고 라벤더 마카롱은 라벤더 맛이 나서 먹기가 좀 친절하게 사진도 많이 찍어주시고 가져간 케익에 초도 꽂아 준비해 주셔서 직원 분들 너무 너무 감사했습니다
971,14,엄마 모시고 머물렀는데 우선 직원 태도가 정말 5 성급입니다
971,1,많은 호텔을 머물러봤는데 해외 오성급 모 리조트와 한국에서는 신라호텔이 최고였습니다
971,3,입구 부터 안내해주고 불편함이 없었습니다
971,0,클럽 라운지는 가짓수는 작지만 불편함 없고 사우나가 좋았습니다
971,15,좀 미로 처럼 복잡하긴 하지만 요 ㅋㅋㅋ 방에서 쉬느라 수영장 이용은 못해봤는데 다 음에 꼭 다시 와서 이용해보고 싶네요
972,1,한국 최고호텔 입니다 시설면이나 운영 측면에서 흠 잡을 게 별로 없습니다
972,10,객실 온도 조절 침구가 어떨지 모르겠습니다
972,2,도움을 사전에 받기 바랍니다
972,9,객실 서랍을 구석구석 열어보기 바라고요 적극적으로 도움을 요청하세요
972,14,매우 친절합니다
973,7,신라가 가장 쾌적하고 편안합니다
973,15,조식도 좋고 수영장도 좋습니다 가끔 수영장의 알바들의 서비스가 엉망일 때도 있지만 대부분은 만족합니다
974,2,우선 호텔에 도착하자마자 도어 근무자를 배려하는 신라호텔의 마음을 느꼈습니다
974,10,위쪽에 설치된 온풍기 덕분에 추운 겨울 따뜻하게 손님을 맞이하며 근무할 수 있었을 것입니다
974,2,또한 도어 근무자의 품격 있는 걸음걸이를 보니 사소한 행동 하나까지도 신경을 쓰고 있다는 것을 느꼈고 앞으로 받을 세심한 서비스가 기대되었습니다
